Date,Platform,Campaign,Spend,Revenue,Clicks,Impressions,Conversions
2024-06-21,Tiktok Ads,Video,2612.46,14316.04,281,4777,20
2024-06-21,Affiliate,Affiliation,206.82,801.17,536,8576,32
2024-06-21,Liveintent,Email,834.88,4560.72,470,6110,32
2024-06-21,Criteo,Display Retargeting,2717.0,13435.4,433,9093,15
2024-06-21,Microsoft Ads,Search,1081.21,5404.91,337,4718,18
2024-06-22,Facebook Ads,Retargeting,99.5,490.52,563,14075,50
2024-06-22,Google Ads,Brand Search,3601.09,16757.21,426,8520,16
2024-06-22,Snapchat Ads,Prospecting,7710.99,41305.93,267,4806,10
2024-06-22,Pinterest Ads,Awareness,3057.86,15987.97,296,4440,16
2024-06-22,Tiktok Ads,Video,3731.15,15717.31,357,4284,16
2024-06-22,Affiliate,Affiliation,537.63,2733.21,588,11760,49
2024-06-22,Liveintent,Email,6277.22,30372.08,372,4464,14
2024-06-22,Criteo,Display Retargeting,425.59,1841.74,319,3828,19
2024-06-22,Microsoft Ads,Search,5869.83,24296.25,420,10500,34
2024-06-23,Facebook Ads,Retargeting,11263.84,53835.54,379,8717,17
2024-06-23,Google Ads,Brand Search,2662.14,12033.25,390,7020,15
2024-06-23,Snapchat Ads,Prospecting,8498.82,36524.0,404,6464,27
2024-06-23,Pinterest Ads,Awareness,1804.03,9049.14,350,5950,11
2024-06-23,Tiktok Ads,Video,643.12,3239.34,261,5220,14
2024-06-23,Affiliate,Affiliation,1229.52,5036.66,501,9018,29
2024-06-23,Liveintent,Email,1926.93,8488.48,333,6660,21
2024-06-23,Criteo,Display Retargeting,162.42,632.41,426,7668,32
2024-06-23,Microsoft Ads,Search,2084.13,10791.68,523,6799,33
2024-06-24,Facebook Ads,Retargeting,5564.31,21323.31,419,4609,22
2024-06-24,Google Ads,Brand Search,295.33,1050.42,486,5346,38
2024-06-24,Snapchat Ads,Prospecting,2203.31,10092.67,494,5928,42
2024-06-24,Pinterest Ads,Awareness,3340.32,11724.83,518,8288,18
2024-06-24,Tiktok Ads,Video,4029.74,15762.72,392,6664,23
2024-06-24,Affiliate,Affiliation,4513.21,21763.19,378,6048,11
2024-06-24,Liveintent,Email,1032.29,3643.91,483,12075,34
2024-06-24,Criteo,Display Retargeting,5302.42,23775.76,598,14352,19
2024-06-24,Microsoft Ads,Search,1983.25,8093.03,568,10224,47
2024-06-25,Facebook Ads,Retargeting,591.43,2169.64,450,10800,18
2024-06-25,Google Ads,Brand Search,2173.22,9032.75,506,8602,15
2024-06-25,Snapchat Ads,Prospecting,4249.36,19210.29,552,13800,36
2024-06-25,Pinterest Ads,Awareness,952.96,4304.03,386,8106,23
2024-06-25,Tiktok Ads,Video,3432.17,15834.53,364,8008,24
2024-06-25,Affiliate,Affiliation,3683.88,12992.4,418,9196,17
2024-06-25,Liveintent,Email,595.55,2391.52,309,4635,11
2024-06-25,Criteo,Display Retargeting,2792.41,11284.91,312,4056,19
2024-06-25,Microsoft Ads,Search,4952.83,19012.73,399,5586,29
2024-06-26,Facebook Ads,Retargeting,3682.86,13697.99,347,5552,20
2024-06-26,Google Ads,Brand Search,64.91,342.75,394,4728,21
2024-06-26,Snapchat Ads,Prospecting,48.4,171.53,414,4968,13
2024-06-26,Pinterest Ads,Awareness,2354.12,10070.57,472,8496,27
2024-06-26,Tiktok Ads,Video,13892.21,55871.71,587,6457,26
2024-06-26,Affiliate,Affiliation,1383.98,5547.72,282,6204,14
2024-06-26,Liveintent,Email,5362.81,23535.82,520,7800,35
2024-06-26,Criteo,Display Retargeting,1338.56,5845.73,574,6888,34
2024-06-26,Microsoft Ads,Search,2068.77,7295.21,311,7153,14
2024-06-27,Facebook Ads,Retargeting,9576.3,50682.3,510,11730,41
2024-06-27,Google Ads,Brand Search,6633.37,34300.32,527,6324,45
2024-06-27,Snapchat Ads,Prospecting,509.58,2335.11,295,3540,21
2024-06-27,Pinterest Ads,Awareness,2845.44,13085.09,308,5544,15
2024-06-27,Tiktok Ads,Video,150.46,723.76,268,2948,23
2024-06-27,Affiliate,Affiliation,3332.32,12076.03,364,5096,12
2024-06-27,Liveintent,Email,5519.62,26792.54,383,6128,28
2024-06-27,Criteo,Display Retargeting,641.08,2678.63,572,6864,45
2024-06-27,Microsoft Ads,Search,1732.75,7993.98,290,3480,20
2024-06-28,Facebook Ads,Retargeting,815.41,3678.61,360,3960,29
2024-06-28,Google Ads,Brand Search,4050.95,18612.07,431,6465,14
2024-06-28,Snapchat Ads,Prospecting,8036.29,43315.89,376,7144,19
2024-06-28,Pinterest Ads,Awareness,73.87,315.89,462,4620,19
2024-06-28,Tiktok Ads,Video,2300.99,10546.29,557,13925,34
2024-06-28,Affiliate,Affiliation,747.17,3784.77,594,13662,17
2024-06-28,Liveintent,Email,801.12,3927.9,547,12034,44
2024-06-28,Criteo,Display Retargeting,2256.26,8843.97,425,4675,35
2024-06-28,Microsoft Ads,Search,4029.03,17187.9,496,8928,27
2024-06-29,Facebook Ads,Retargeting,8151.25,37515.14,591,8865,20
2024-06-29,Google Ads,Brand Search,2327.29,9838.15,422,5486,28
2024-06-29,Snapchat Ads,Prospecting,1194.64,6054.97,302,6644,14
2024-06-29,Pinterest Ads,Awareness,4188.67,17888.43,412,4944,29
2024-06-29,Tiktok Ads,Video,781.51,4191.14,424,8480,20
2024-06-29,Affiliate,Affiliation,2245.11,10285.47,550,13200,32
2024-06-29,Liveintent,Email,1200.78,6339.33,452,4520,22
2024-06-29,Criteo,Display Retargeting,2890.47,12770.59,326,3260,18
2024-06-29,Microsoft Ads,Search,743.51,3537.4,255,5100,13
2024-06-30,Facebook Ads,Retargeting,888.56,3790.29,555,11100,34
2024-06-30,Google Ads,Brand Search,10460.84,57475.23,586,12306,17
2024-06-30,Snapchat Ads,Prospecting,448.55,2241.07,472,8968,31
2024-06-30,Pinterest Ads,Awareness,2945.86,16106.88,272,2720,23
2024-06-30,Tiktok Ads,Video,1042.57,4222.42,377,6786,22
2024-06-30,Affiliate,Affiliation,165.89,588.69,527,7905,46
2024-06-30,Liveintent,Email,153.25,727.88,327,4251,14
2024-06-30,Criteo,Display Retargeting,804.8,3324.0,348,5916,30
2024-06-30,Microsoft Ads,Search,8420.96,45722.09,390,4290,33
2024-07-01,Facebook Ads,Retargeting,1079.91,4953.08,272,5440,14
2024-07-01,Google Ads,Brand Search,9775.75,36563.49,451,5412,20
2024-07-01,Snapchat Ads,Prospecting,2834.75,15178.57,457,10968,15
2024-07-01,Pinterest Ads,Awareness,1866.66,8093.16,483,8211,26
2024-07-01,Tiktok Ads,Video,2822.85,14104.69,582,12222,33
2024-07-01,Affiliate,Affiliation,2365.45,10502.86,566,9622,28
2024-07-01,Liveintent,Email,4626.16,22066.87,266,5320,22
2024-07-01,Criteo,Display Retargeting,1079.99,4342.25,516,12900,30
2024-07-01,Microsoft Ads,Search,1416.73,5393.78,390,6630,33
2024-07-02,Facebook Ads,Retargeting,5653.93,20664.28,402,6030,30
2024-07-02,Google Ads,Brand Search,7371.49,38252.37,355,6390,17
2024-07-02,Snapchat Ads,Prospecting,5617.67,22534.4,571,8565,35
2024-07-02,Pinterest Ads,Awareness,1369.35,4934.38,506,10120,15
2024-07-02,Tiktok Ads,Video,3817.1,18614.82,366,4392,27
2024-07-02,Affiliate,Affiliation,1629.05,6935.76,400,9600,26
2024-07-02,Liveintent,Email,1733.14,6171.48,250,5500,19
2024-07-02,Criteo,Display Retargeting,576.7,2393.66,560,12880,24
2024-07-02,Microsoft Ads,Search,2252.19,10276.37,527,7378,17
2024-07-03,Facebook Ads,Retargeting,781.94,3991.97,362,5430,14
2024-07-03,Google Ads,Brand Search,1529.3,5372.85,447,8046,35
2024-07-03,Snapchat Ads,Prospecting,7331.95,33852.46,343,7546,16
2024-07-03,Pinterest Ads,Awareness,880.9,4395.69,446,7582,23
2024-07-03,Tiktok Ads,Video,280.25,1538.83,568,11360,37
2024-07-03,Affiliate,Affiliation,271.47,1210.58,457,5027,38
2024-07-03,Liveintent,Email,10731.14,45409.15,440,8800,26
2024-07-03,Criteo,Display Retargeting,2684.46,14485.1,385,8085,34
2024-07-03,Microsoft Ads,Search,1999.39,9981.04,359,8975,32
2024-07-04,Facebook Ads,Retargeting,4563.53,24718.42,421,10525,18
2024-07-04,Google Ads,Brand Search,4951.17,19525.28,451,11275,23
2024-07-04,Snapchat Ads,Prospecting,1106.39,5717.71,371,3710,12
2024-07-04,Pinterest Ads,Awareness,3241.51,17430.5,351,4563,28
2024-07-04,Tiktok Ads,Video,4040.7,19843.22,320,5760,11
2024-07-04,Affiliate,Affiliation,2913.44,11827.69,437,9614,16
2024-07-04,Liveintent,Email,450.49,2239.28,572,8008,43
2024-07-04,Criteo,Display Retargeting,5717.63,28602.51,596,14900,38
2024-07-04,Microsoft Ads,Search,2122.5,8047.96,461,8298,26
2024-07-05,Facebook Ads,Retargeting,2564.03,12655.17,395,5925,17
2024-07-05,Google Ads,Brand Search,4277.58,19102.19,421,9262,18
2024-07-05,Snapchat Ads,Prospecting,295.8,1470.07,288,2880,14
2024-07-05,Pinterest Ads,Awareness,1056.79,4368.69,596,13708,49
2024-07-05,Tiktok Ads,Video,11204.09,43582.11,253,6325,18
2024-07-05,Affiliate,Affiliation,0.09,0.43,467,4670,23
2024-07-05,Liveintent,Email,4162.03,21651.28,471,5181,32
2024-07-05,Criteo,Display Retargeting,5709.9,20669.17,357,8211,15
2024-07-05,Microsoft Ads,Search,433.98,2121.68,504,6048,44
2024-07-06,Facebook Ads,Retargeting,8531.74,45414.2,268,5896,22
2024-07-06,Google Ads,Brand Search,605.03,2208.98,338,6084,30
2024-07-06,Snapchat Ads,Prospecting,856.03,3829.91,367,7707,30
2024-07-06,Pinterest Ads,Awareness,855.16,3723.14,309,3708,17
2024-07-06,Tiktok Ads,Video,618.15,2570.34,483,9177,25
2024-07-06,Affiliate,Affiliation,3.48,16.0,499,4990,37
2024-07-06,Liveintent,Email,3084.58,10950.44,515,10815,43
2024-07-06,Criteo,Display Retargeting,8040.24,31961.39,543,7602,20
2024-07-06,Microsoft Ads,Search,599.45,2143.89,395,3950,24
2024-07-07,Facebook Ads,Retargeting,3939.59,14564.28,400,5200,35
2024-07-07,Google Ads,Brand Search,4905.04,26585.15,301,6020,17
2024-07-07,Snapchat Ads,Prospecting,6832.74,34660.53,453,7701,14
2024-07-07,Pinterest Ads,Awareness,1989.22,8646.75,342,6840,12
2024-07-07,Tiktok Ads,Video,1306.92,6057.68,540,12420,19
2024-07-07,Affiliate,Affiliation,1425.02,7524.51,397,7940,17
2024-07-07,Liveintent,Email,4515.94,16029.3,448,11200,39
2024-07-07,Criteo,Display Retargeting,6146.05,26037.29,332,6308,20
2024-07-07,Microsoft Ads,Search,725.84,3310.77,283,6509,12
2024-07-08,Facebook Ads,Retargeting,833.27,4262.16,455,7280,22
2024-07-08,Google Ads,Brand Search,4174.47,22658.02,355,8165,26
2024-07-08,Snapchat Ads,Prospecting,2954.41,12523.93,500,5000,19
2024-07-08,Pinterest Ads,Awareness,7532.73,40959.19,437,5681,29
2024-07-08,Tiktok Ads,Video,2522.89,13601.25,436,10900,34
2024-07-08,Affiliate,Affiliation,898.01,4902.68,263,3945,22
2024-07-08,Liveintent,Email,1605.58,5707.88,260,2860,14
2024-07-08,Criteo,Display Retargeting,1944.7,10040.09,548,8768,48
2024-07-08,Microsoft Ads,Search,146.88,796.65,599,13178,38
2024-07-09,Facebook Ads,Retargeting,2419.98,10939.9,447,5364,28
2024-07-09,Google Ads,Brand Search,3802.32,18139.0,427,4270,29
2024-07-09,Snapchat Ads,Prospecting,563.51,2896.82,564,7332,21
2024-07-09,Pinterest Ads,Awareness,4668.54,22041.76,506,10626,33
2024-07-09,Tiktok Ads,Video,2697.48,11152.63,302,6946,26
2024-07-09,Affiliate,Affiliation,9359.16,35027.0,423,4230,30
2024-07-09,Liveintent,Email,133.4,610.49,387,4644,21
2024-07-09,Criteo,Display Retargeting,948.87,3398.19,285,5700,21
2024-07-09,Microsoft Ads,Search,2831.84,14603.72,351,7020,19
2024-07-10,Facebook Ads,Retargeting,1089.83,4737.35,379,7580,22
2024-07-10,Google Ads,Brand Search,3882.7,19826.66,312,6864,16
2024-07-10,Snapchat Ads,Prospecting,4408.55,19174.09,283,5943,25
2024-07-10,Pinterest Ads,Awareness,335.09,1796.2,255,4080,17
2024-07-10,Tiktok Ads,Video,2234.51,11364.55,548,10412,20
2024-07-10,Affiliate,Affiliation,2203.03,9497.97,421,4631,19
2024-07-10,Liveintent,Email,1427.9,7611.86,381,4572,33
2024-07-10,Criteo,Display Retargeting,8370.92,39385.75,384,9600,34
2024-07-10,Microsoft Ads,Search,5444.61,23355.91,453,5889,19
2024-07-11,Facebook Ads,Retargeting,2516.61,12025.8,341,4092,14
2024-07-11,Google Ads,Brand Search,2639.19,12514.26,340,3400,13
2024-07-11,Snapchat Ads,Prospecting,1304.67,6005.67,590,8850,34
2024-07-11,Pinterest Ads,Awareness,5346.69,21779.34,510,10710,20
2024-07-11,Tiktok Ads,Video,2498.51,12490.52,487,11201,43
2024-07-11,Affiliate,Affiliation,2750.12,14224.09,349,3839,26
2024-07-11,Liveintent,Email,4167.13,21765.2,373,7087,25
2024-07-11,Criteo,Display Retargeting,674.71,3074.09,324,5508,9
2024-07-11,Microsoft Ads,Search,3466.03,12892.94,401,7619,21
2024-07-12,Facebook Ads,Retargeting,391.0,1606.03,260,5460,18
2024-07-12,Google Ads,Brand Search,762.59,3784.66,263,2630,19
2024-07-12,Snapchat Ads,Prospecting,736.02,2794.66,438,10074,17
2024-07-12,Pinterest Ads,Awareness,6913.87,34643.13,509,10180,33
2024-07-12,Tiktok Ads,Video,3495.16,14445.12,253,4807,22
2024-07-12,Affiliate,Affiliation,2174.27,10513.84,453,9060,29
2024-07-12,Liveintent,Email,2337.38,10420.67,321,5136,19
2024-07-12,Criteo,Display Retargeting,1486.32,5685.08,428,10272,35
2024-07-12,Microsoft Ads,Search,5290.72,24610.79,380,7220,27
2024-07-13,Facebook Ads,Retargeting,2901.49,10268.81,579,6369,18
2024-07-13,Google Ads,Brand Search,2026.33,10891.55,550,9350,31
2024-07-13,Snapchat Ads,Prospecting,753.09,2745.18,330,5610,28
2024-07-13,Pinterest Ads,Awareness,6528.07,25181.08,316,3476,24
2024-07-13,Tiktok Ads,Video,5610.63,21858.35,353,6354,12
2024-07-13,Affiliate,Affiliation,2052.62,8421.4,458,8244,19
2024-07-13,Liveintent,Email,107.97,451.79,381,3810,13
2024-07-13,Criteo,Display Retargeting,7728.08,32024.32,291,4365,14
2024-07-13,Microsoft Ads,Search,48.59,213.23,312,5616,16
2024-07-14,Facebook Ads,Retargeting,2363.36,11416.62,269,3497,20
2024-07-14,Google Ads,Brand Search,6829.76,35673.65,297,6534,26
2024-07-14,Snapchat Ads,Prospecting,1118.46,4288.36,400,4800,27
2024-07-14,Pinterest Ads,Awareness,520.41,2353.84,505,8080,44
2024-07-14,Tiktok Ads,Video,2371.05,13004.75,431,7327,30
2024-07-14,Affiliate,Affiliation,3301.0,18137.79,312,7176,17
2024-07-14,Liveintent,Email,1536.1,6514.72,260,4680,20
2024-07-14,Criteo,Display Retargeting,6629.93,28256.02,255,4590,8
2024-07-14,Microsoft Ads,Search,103.08,364.62,455,6370,34
2024-07-15,Facebook Ads,Retargeting,2292.62,9718.39,405,4455,22
2024-07-15,Google Ads,Brand Search,4134.7,19144.94,510,12750,43
2024-07-15,Snapchat Ads,Prospecting,6475.97,26507.91,529,8993,19
2024-07-15,Pinterest Ads,Awareness,644.43,2345.18,271,5149,13
2024-07-15,Tiktok Ads,Video,5250.36,28512.02,447,9387,19
2024-07-15,Affiliate,Affiliation,2624.57,11617.65,407,8954,19
2024-07-15,Liveintent,Email,1647.73,5836.65,549,13176,39
2024-07-15,Criteo,Display Retargeting,460.74,2282.96,479,9580,33
2024-07-15,Microsoft Ads,Search,6539.64,27011.68,401,8421,19
2024-07-16,Facebook Ads,Retargeting,654.11,2396.33,396,7920,21
2024-07-16,Google Ads,Brand Search,1417.29,5595.72,385,9625,17
2024-07-16,Snapchat Ads,Prospecting,1309.48,6227.97,452,10396,32
2024-07-16,Pinterest Ads,Awareness,7840.94,29547.52,594,7722,45
2024-07-16,Tiktok Ads,Video,4269.51,20694.01,276,6900,19
2024-07-16,Affiliate,Affiliation,6089.47,22396.19,353,8119,27
2024-07-16,Liveintent,Email,1102.1,5670.97,272,4352,14
2024-07-16,Criteo,Display Retargeting,3748.12,17635.43,307,3377,14
2024-07-16,Microsoft Ads,Search,3241.79,14934.93,548,5480,30
2024-07-17,Facebook Ads,Retargeting,7421.98,40684.59,573,11460,32
2024-07-17,Google Ads,Brand Search,9814.62,41246.88,293,6153,15
2024-07-17,Snapchat Ads,Prospecting,50.75,200.51,392,7056,17
2024-07-17,Pinterest Ads,Awareness,4650.99,16671.1,540,11340,34
2024-07-17,Tiktok Ads,Video,220.86,946.38,314,6908,10
2024-07-17,Affiliate,Affiliation,3302.71,15572.07,505,11615,26
2024-07-17,Liveintent,Email,1407.27,5401.58,458,7786,33
2024-07-17,Criteo,Display Retargeting,1520.3,8306.69,279,6696,16
2024-07-17,Microsoft Ads,Search,1806.36,8186.83,427,6405,19
2024-07-18,Facebook Ads,Retargeting,3462.63,18672.4,530,6360,45
2024-07-18,Google Ads,Brand Search,1449.76,5078.11,579,7527,40
2024-07-18,Snapchat Ads,Prospecting,4705.01,19327.12,456,5928,33
2024-07-18,Pinterest Ads,Awareness,1848.65,7215.83,537,6444,47
2024-07-18,Tiktok Ads,Video,252.48,912.0,584,14600,24
2024-07-18,Affiliate,Affiliation,5460.97,24942.4,567,7938,19
2024-07-18,Liveintent,Email,1200.11,5795.08,440,9240,30
2024-07-18,Criteo,Display Retargeting,2021.91,11021.17,572,8008,44
2024-07-18,Microsoft Ads,Search,4124.5,18642.78,423,5922,27
2024-07-19,Facebook Ads,Retargeting,1300.63,4958.77,455,7735,26
2024-07-19,Google Ads,Brand Search,187.46,705.79,550,11550,25
2024-07-19,Snapchat Ads,Prospecting,1507.01,6375.58,260,5980,17
2024-07-19,Pinterest Ads,Awareness,9302.01,37218.61,413,9499,16
2024-07-19,Tiktok Ads,Video,3303.41,13565.73,461,9681,21
2024-07-19,Affiliate,Affiliation,3582.35,18477.49,455,5460,33
2024-07-19,Liveintent,Email,3219.61,12494.25,561,11220,27
2024-07-19,Criteo,Display Retargeting,714.07,2755.68,422,9706,18
2024-07-19,Microsoft Ads,Search,1743.81,8434.12,540,10260,40
2024-07-20,Facebook Ads,Retargeting,4501.82,19698.5,351,4563,28
2024-07-20,Google Ads,Brand Search,346.16,1527.37,260,3900,14
2024-07-20,Snapchat Ads,Prospecting,1054.24,3907.38,536,9112,26
2024-07-20,Pinterest Ads,Awareness,1047.37,4800.24,561,7293,40
2024-07-20,Tiktok Ads,Video,1831.96,9980.08,401,5614,19
2024-07-20,Affiliate,Affiliation,12729.67,62958.35,570,10830,20
2024-07-20,Liveintent,Email,226.34,832.65,543,13575,24
2024-07-20,Criteo,Display Retargeting,2368.27,12092.04,454,9534,21
2024-07-20,Microsoft Ads,Search,640.19,2580.77,437,10051,36
2024-07-21,Facebook Ads,Retargeting,10979.96,52560.33,265,3710,17
2024-07-21,Google Ads,Brand Search,374.11,1692.7,509,5599,31
2024-07-21,Snapchat Ads,Prospecting,1607.92,8829.31,479,6227,41
2024-07-21,Pinterest Ads,Awareness,4165.58,18204.88,496,5952,27
2024-07-21,Tiktok Ads,Video,3793.19,18982.31,257,3084,22
2024-07-21,Affiliate,Affiliation,1709.33,7192.5,485,11640,25
2024-07-21,Liveintent,Email,1323.59,5601.78,409,4499,30
2024-07-21,Criteo,Display Retargeting,1576.84,8100.54,348,4176,20
2024-07-21,Microsoft Ads,Search,954.78,4703.49,311,4665,18
2024-07-22,Facebook Ads,Retargeting,714.87,3111.64,400,7200,25
2024-07-22,Google Ads,Brand Search,2052.21,10122.44,265,5300,18
2024-07-22,Snapchat Ads,Prospecting,972.64,4213.28,340,5440,27
2024-07-22,Pinterest Ads,Awareness,1054.18,3749.3,321,7704,24
2024-07-22,Tiktok Ads,Video,3325.99,12762.19,371,9275,31
2024-07-22,Affiliate,Affiliation,10758.73,48823.29,474,4740,34
2024-07-22,Liveintent,Email,2878.44,13039.75,361,6137,27
2024-07-22,Criteo,Display Retargeting,249.15,885.57,320,7360,28
2024-07-22,Microsoft Ads,Search,244.45,1222.52,556,8340,25
2024-07-23,Facebook Ads,Retargeting,8346.26,37143.82,301,3311,14
2024-07-23,Google Ads,Brand Search,973.57,5246.47,592,9472,28
2024-07-23,Snapchat Ads,Prospecting,266.52,1101.46,347,7981,28
2024-07-23,Pinterest Ads,Awareness,2521.88,12587.81,423,6768,21
2024-07-23,Tiktok Ads,Video,2696.62,14218.88,388,7760,18
2024-07-23,Affiliate,Affiliation,2885.17,12638.25,252,4788,10
2024-07-23,Liveintent,Email,858.63,4552.62,332,8300,17
2024-07-23,Criteo,Display Retargeting,42.02,156.07,537,6444,36
2024-07-23,Microsoft Ads,Search,9252.01,34079.82,590,10030,45
2024-07-24,Facebook Ads,Retargeting,781.98,3712.63,396,5148,19
2024-07-24,Google Ads,Brand Search,3051.02,14253.17,475,9975,29
2024-07-24,Snapchat Ads,Prospecting,3319.63,12671.87,531,12213,29
2024-07-24,Pinterest Ads,Awareness,2548.97,14003.15,462,9240,30
2024-07-24,Tiktok Ads,Video,1015.89,5227.39,446,5798,25
2024-07-24,Affiliate,Affiliation,855.98,4395.87,416,4160,33
2024-07-24,Liveintent,Email,2464.65,8959.46,297,7128,20
2024-07-24,Criteo,Display Retargeting,5442.74,27265.82,488,9760,22
2024-07-24,Microsoft Ads,Search,7938.1,36099.83,324,3888,14
2024-07-25,Facebook Ads,Retargeting,303.94,1608.74,265,2650,18
2024-07-25,Google Ads,Brand Search,456.72,2128.3,469,10318,29
2024-07-25,Snapchat Ads,Prospecting,7861.87,41362.2,435,8265,34
2024-07-25,Pinterest Ads,Awareness,3621.46,15379.63,336,3696,16
2024-07-25,Tiktok Ads,Video,5825.27,20559.1,455,11375,31
2024-07-25,Affiliate,Affiliation,614.8,2922.17,334,6346,25
2024-07-25,Liveintent,Email,2404.82,12973.29,516,5676,15
2024-07-25,Criteo,Display Retargeting,3279.21,15192.78,577,5770,29
2024-07-25,Microsoft Ads,Search,3094.6,12173.37,562,11802,33
2024-07-26,Facebook Ads,Retargeting,1887.94,7602.13,576,11520,22
2024-07-26,Google Ads,Brand Search,55.84,221.46,583,8162,22
2024-07-26,Snapchat Ads,Prospecting,3147.71,13807.25,579,13317,51
2024-07-26,Pinterest Ads,Awareness,1050.42,5068.85,283,6509,14
2024-07-26,Tiktok Ads,Video,2153.56,11801.48,411,4110,18
2024-07-26,Affiliate,Affiliation,11374.91,60989.49,307,3377,16
2024-07-26,Liveintent,Email,1832.92,6990.04,343,6517,13
2024-07-26,Criteo,Display Retargeting,6591.87,33142.41,529,6877,16
2024-07-26,Microsoft Ads,Search,752.01,3319.67,374,5984,22
2024-07-27,Facebook Ads,Retargeting,3091.72,13694.24,444,7992,31
2024-07-27,Google Ads,Brand Search,10449.97,37002.39,417,5004,26
2024-07-27,Snapchat Ads,Prospecting,297.68,1531.97,598,5980,45
2024-07-27,Pinterest Ads,Awareness,23.14,119.57,437,6555,39
2024-07-27,Tiktok Ads,Video,1574.53,8369.42,301,5719,17
2024-07-27,Affiliate,Affiliation,269.24,1086.37,478,4780,36
2024-07-27,Liveintent,Email,3822.18,21019.61,274,3014,24
2024-07-27,Criteo,Display Retargeting,6813.65,26911.14,487,9740,33
2024-07-27,Microsoft Ads,Search,1576.67,7784.85,377,7540,12
2024-07-28,Facebook Ads,Retargeting,1190.2,4259.3,335,8040,17
2024-07-28,Google Ads,Brand Search,2265.68,8375.87,460,5520,19
2024-07-28,Snapchat Ads,Prospecting,5110.26,26151.6,485,9215,42
2024-07-28,Pinterest Ads,Awareness,36.16,132.74,502,12048,37
2024-07-28,Tiktok Ads,Video,3539.49,17147.73,383,5362,13
2024-07-28,Affiliate,Affiliation,3777.31,18439.58,441,8379,24
2024-07-28,Liveintent,Email,4036.39,19563.43,338,7774,25
2024-07-28,Criteo,Display Retargeting,1101.69,4578.68,544,9248,33
2024-07-28,Microsoft Ads,Search,4977.44,22587.48,252,2772,15
2024-07-29,Facebook Ads,Retargeting,575.08,2232.25,331,7282,19
2024-07-29,Google Ads,Brand Search,1333.48,5780.29,265,2650,13
2024-07-29,Snapchat Ads,Prospecting,12597.25,48612.48,351,7722,14
2024-07-29,Pinterest Ads,Awareness,8053.59,33083.38,264,3168,9
2024-07-29,Tiktok Ads,Video,83.05,356.84,355,3905,15
2024-07-29,Affiliate,Affiliation,1713.23,9312.16,466,9786,30
2024-07-29,Liveintent,Email,1447.99,5428.18,491,8347,14
2024-07-29,Criteo,Display Retargeting,1895.02,8850.94,454,5902,29
2024-07-29,Microsoft Ads,Search,1706.72,7321.56,290,5220,11
2024-07-30,Facebook Ads,Retargeting,168.83,791.7,516,6192,43
2024-07-30,Google Ads,Brand Search,1606.05,7398.25,435,7830,24
2024-07-30,Snapchat Ads,Prospecting,3450.19,16383.01,412,7828,12
2024-07-30,Pinterest Ads,Awareness,2440.25,10753.86,453,9513,35
2024-07-30,Tiktok Ads,Video,2921.73,10300.98,394,7092,22
2024-07-30,Affiliate,Affiliation,221.29,881.34,580,13920,29
2024-07-30,Liveintent,Email,7912.24,27811.91,560,10640,24
2024-07-30,Criteo,Display Retargeting,4767.21,23679.64,361,3610,23
2024-07-30,Microsoft Ads,Search,4275.69,22116.54,323,5491,9
2024-07-31,Facebook Ads,Retargeting,4097.92,19410.52,294,3528,22
2024-07-31,Google Ads,Brand Search,6387.06,28835.64,599,13777,27
2024-07-31,Snapchat Ads,Prospecting,1859.78,8809.61,296,5328,15
2024-07-31,Pinterest Ads,Awareness,528.94,2227.17,316,5056,11
2024-07-31,Tiktok Ads,Video,2270.01,9301.24,526,12098,46
2024-07-31,Affiliate,Affiliation,3214.46,16468.71,353,6707,21
2024-07-31,Liveintent,Email,3169.2,11097.91,559,6708,34
2024-07-31,Criteo,Display Retargeting,1744.22,9299.26,486,11178,37
2024-07-31,Microsoft Ads,Search,167.83,857.77,447,11175,18
2024-08-01,Facebook Ads,Retargeting,1173.08,5148.46,537,5370,46
2024-08-01,Google Ads,Brand Search,6412.59,27309.82,448,7168,15
2024-08-01,Snapchat Ads,Prospecting,2221.07,11862.6,573,6876,21
2024-08-01,Pinterest Ads,Awareness,1954.89,8419.57,443,6202,25
2024-08-01,Tiktok Ads,Video,792.02,2830.51,289,4913,15
2024-08-01,Affiliate,Affiliation,1162.39,5194.47,307,3684,25
2024-08-01,Liveintent,Email,5708.79,29428.0,262,3668,17
2024-08-01,Criteo,Display Retargeting,2777.13,14592.78,260,5460,17
2024-08-01,Microsoft Ads,Search,3916.01,19191.34,592,11248,43
2024-08-02,Facebook Ads,Retargeting,1729.79,9070.44,366,5490,26
2024-08-02,Google Ads,Brand Search,2841.02,12609.26,378,8316,21
2024-08-02,Snapchat Ads,Prospecting,815.34,3444.45,489,6846,26
2024-08-02,Pinterest Ads,Awareness,3490.43,17639.57,403,10075,35
2024-08-02,Tiktok Ads,Video,1593.15,6666.54,496,10416,28
2024-08-02,Affiliate,Affiliation,1668.7,7786.37,371,8904,23
2024-08-02,Liveintent,Email,2992.27,12264.17,259,3108,10
2024-08-02,Criteo,Display Retargeting,7862.02,30002.35,419,8799,15
2024-08-02,Microsoft Ads,Search,188.88,774.08,592,8288,25
2024-08-03,Facebook Ads,Retargeting,5476.32,27848.94,582,7566,33
2024-08-03,Google Ads,Brand Search,1087.57,4744.58,536,11256,18
